date,city,pm25
2019-04-03,Paris,11.224444389343262
2019-04-04,Paris,10.849790255228678
2019-04-05,Paris,18.36805534362793
2019-04-06,Paris,8.456944624582926
2019-04-07,Paris,19.769444783528645
2019-04-08,Paris,14.737499872843424
2019-04-09,Paris,33.40166727701823
2019-04-10,Paris,22.091666221618652
2019-04-11,Paris,20.314772605895996
2019-04-12,Paris,20.366666793823242
2019-04-13,Paris,22.215150833129883
2019-04-14,Paris,24.97361119588216
2019-04-15,Paris,18.417298316955566
2019-04-16,Paris,14.088888804117838
2019-04-17,Paris,12.048611323038736
2019-04-18,Paris,16.463889122009277
2019-04-19,Paris,12.405555407206217
2019-04-20,Paris,17.447222073872883
2019-04-21,Paris,18.620833079020183
2019-04-22,Paris,16.626388867696125
2019-04-23,Paris,10.994444370269775
2019-04-24,Paris,8.513888994852701
2019-04-25,Paris,11.469444433848063
2019-04-26,Paris,7.79027779897054
2019-04-27,Paris,8.923611164093018
2019-04-28,Paris,13.236111005147299
2019-04-29,Paris,29.722222646077473
2019-04-30,Paris,31.184722264607746
2019-05-01,Paris,24.573611577351887
2019-05-02,Paris,11.772222201029459
2019-05-03,Paris,8.6694442431132
2019-05-04,Paris,8.803985436757406
2019-05-05,Paris,13.791666984558105
2019-05-06,Paris,14.839646657307943
2019-05-07,Paris,10.026388963063559
2019-05-08,Paris,8.416666507720947
2019-05-09,Paris,11.02222235997518
2019-05-10,Paris,10.765079180399576
2019-05-11,Paris,9.377777576446533
2019-05-12,Paris,9.350000063578287
2019-05-13,Paris,10.027272860209147
2019-05-14,Paris,11.080555438995361
2019-05-15,Paris,9.746376991271973
2019-05-16,Paris,17.72638924916585
2019-05-17,Paris,13.504166762034098
2019-05-18,Paris,23.081944783528645
2019-05-19,Paris,12.622222264607748
2019-05-20,Paris,16.586111068725586
2019-05-21,Paris,17.10694408416748
2019-05-22,Paris,17.15416717529297
2019-05-23,Paris,12.798611005147299
2019-05-24,Paris,14.352380752563477
2019-05-25,Paris,11.169444719950357
2019-05-26,Paris,8.41527764002482
2019-05-27,Paris,7.97777779897054
2019-05-28,Paris,10.948610782623291
2019-05-29,Paris,7.020833253860474
2019-05-30,Paris,11.588888804117838
2019-05-31,Paris,14.384126981099447
2019-06-01,Paris,12.343055407206217
2019-06-02,Paris,10.25416644414266
2019-06-03,Paris,12.18055534362793
2019-06-04,Paris,8.736111164093018
2019-06-05,Paris,10.024444421132406
2019-06-06,Paris,7.124074141184489
2019-06-07,Paris,8.925757567087809
2019-06-08,Paris,10.82777770360311
2019-06-09,Paris,8.593055566151937
2019-06-10,Paris,10.652350425720215
2019-06-11,Paris,7.549999713897705
2019-06-12,Paris,9.633333524068197
2019-06-13,Paris,12.029166380564371
2019-06-14,Paris,10.984238624572754
2019-06-15,Paris,9.902777830759684
2019-06-16,Paris,12.248610973358154
2019-06-17,Paris,12.935555775960287
2019-06-18,Paris,15.949999809265137
2019-06-19,Paris,8.89232317606608
2019-06-20,Paris,8.534722169240316
2019-06-21,Paris,10.793055693308512
2019-06-22,Paris,13.861111323038736
2019-06-23,Paris,14.32361125946045
2019-06-24,Paris,16.681944529215496
2019-06-25,Paris,22.030314127604168
2019-06-26,Paris,16.380961100260418
2019-06-27,Paris,10.660210609436035
2019-06-28,Paris,14.119444211324057
2019-06-29,Paris,15.795833269755045
2019-06-30,Paris,8.347222010294596
2019-07-01,Paris,8.983333587646484
2019-07-02,Paris,9.677777608235678
2019-07-03,Paris,10.30138889948527
2019-07-04,Paris,12.383333524068197
2019-07-05,Paris,14.008134841918945
2019-07-06,Paris,11.458333333333334
2019-07-07,Paris,9.588888804117838
2019-07-08,Paris,8.07361125946045
2019-07-09,Paris,13.979166030883789
2019-07-10,Paris,19.579365094502766
2019-07-12,Paris,9.15000025431315
2019-07-13,Paris,8.648611386617025
2019-07-14,Paris,10.826388676961264
2019-07-15,Paris,12.913888931274414
2019-07-16,Paris,13.116666793823242
2019-07-17,Paris,10.276388963063559
2019-07-18,Paris,9.694082101186117
