value,flagInfo,parameter,period,coordinates,summary,coverage
3.86,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-05-16T22:00:00Z', 'local': '2021-05-17T00:00:00+02:00'}, 'datetimeTo': {'utc': '2021-05-17T22:00:00Z', 'local': '2021-05-18T00:00:00+02:00'}}",,"{'min': 3.859999895095825, 'q02': 3.859999895095825, 'q25': 3.859999895095825, 'median': 3.859999895095825, 'q75': 3.859999895095825, 'q98': 3.859999895095825, 'max': 3.859999895095825, 'avg': 3.859999895095825, 'sd': None}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 4.0, 'percentCoverage': 4.0, 'datetimeFrom': {'utc': '2021-05-17T00:00:00Z', 'local': '2021-05-17T02:00:00+02:00'}, 'datetimeTo': {'utc': '2021-05-17T00:00:00Z', 'local': '2021-05-17T02:00:00+02:00'}}"
5.4,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-05-17T22:00:00Z', 'local': '2021-05-18T00:00:00+02:00'}, 'datetimeTo': {'utc': '2021-05-18T22:00:00Z', 'local': '2021-05-19T00:00:00+02:00'}}",,"{'min': 5.130000114440918, 'q02': 5.1407999992370605, 'q25': 5.264999866485596, 'median': 5.400000095367432, 'q75': 5.534999847412109, 'q98': 5.659200191497803, 'max': 5.670000076293945, 'avg': 5.400000095367432, 'sd': 0.3818376660346985}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 2, 'observedInterval': '02:00:00', 'percentComplete': 8.0, 'percentCoverage': 8.0, 'datetimeFrom': {'utc': '2021-05-18T00:00:00Z', 'local': '2021-05-18T02:00:00+02:00'}, 'datetimeTo': {'utc': '2021-05-18T01:00:00Z', 'local': '2021-05-18T03:00:00+02:00'}}"
6.54,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-05-19T22:00:00Z', 'local': '2021-05-20T00:00:00+02:00'}, 'datetimeTo': {'utc': '2021-05-20T22:00:00Z', 'local': '2021-05-21T00:00:00+02:00'}}",,"{'min': 6.539999961853027, 'q02': 6.539999961853027, 'q25': 6.539999961853027, 'median': 6.539999961853027, 'q75': 6.539999961853027, 'q98': 6.539999961853027, 'max': 6.539999961853027, 'avg': 6.539999961853027, 'sd': None}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 4.0, 'percentCoverage': 4.0, 'datetimeFrom': {'utc': '2021-05-20T00:00:00Z', 'local': '2021-05-20T02:00:00+02:00'}, 'datetimeTo': {'utc': '2021-05-20T00:00:00Z', 'local': '2021-05-20T02:00:00+02:00'}}"
8.13,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-05-21T22:00:00Z', 'local': '2021-05-22T00:00:00+02:00'}, 'datetimeTo': {'utc': '2021-05-22T22:00:00Z', 'local': '2021-05-23T00:00:00+02:00'}}",,"{'min': 7.019999980926514, 'q02': 7.0644001960754395, 'q25': 7.574999809265137, 'median': 8.130000114440918, 'q75': 8.6850004196167, 'q98': 9.195599555969238, 'max': 9.239999771118164, 'avg': 8.130000114440918, 'sd': 1.569777011871338}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 2, 'observedInterval': '02:00:00', 'percentComplete': 8.0, 'percentCoverage': 8.0, 'datetimeFrom': {'utc': '2021-05-22T00:00:00Z', 'local': '2021-05-22T02:00:00+02:00'}, 'datetimeTo': {'utc': '2021-05-22T01:00:00Z', 'local': '2021-05-22T03:00:00+02:00'}}"
3.98,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-05-24T22:00:00Z', 'local': '2021-05-25T00:00:00+02:00'}, 'datetimeTo': {'utc': '2021-05-25T22:00:00Z', 'local': '2021-05-26T00:00:00+02:00'}}",,"{'min': 3.4700000286102295, 'q02': 3.492000102996826, 'q25': 3.744999885559082, 'median': 4.019999980926514, 'q75': 4.235000133514404, 'q98': 4.432799816131592, 'max': 4.449999809265137, 'avg': 3.9800000190734863, 'sd': 0.49122297763824463}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 3, 'observedInterval': '03:00:00', 'percentComplete': 13.0, 'percentCoverage': 13.0, 'datetimeFrom': {'utc': '2021-05-25T00:00:00Z', 'local': '2021-05-25T02:00:00+02:00'}, 'datetimeTo': {'utc': '2021-05-25T02:00:00Z', 'local': '2021-05-25T04:00:00+02:00'}}"
10.5,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-05-28T22:00:00Z', 'local': '2021-05-29T00:00:00+02:00'}, 'datetimeTo': {'utc': '2021-05-29T22:00:00Z', 'local': '2021-05-30T00:00:00+02:00'}}",,"{'min': 7.570000171661377, 'q02': 7.8867998123168945, 'q25': 9.069999694824219, 'median': 9.970000267028809, 'q75': 11.0600004196167, 'q98': 15.494799613952637, 'max': 16.09000015258789, 'avg': 10.456470489501953, 'sd': 2.145707845687866}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 17, 'observedInterval': '17:00:00', 'percentComplete': 71.0, 'percentCoverage': 71.0, 'datetimeFrom': {'utc': '2021-05-29T00:00:00Z', 'local': '2021-05-29T02:00:00+02:00'}, 'datetimeTo': {'utc': '2021-05-29T16:00:00Z', 'local': '2021-05-29T18:00:00+02:00'}}"
7.86,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-05-29T22:00:00Z', 'local': '2021-05-30T00:00:00+02:00'}, 'datetimeTo': {'utc': '2021-05-30T22:00:00Z', 'local': '2021-05-31T00:00:00+02:00'}}",,"{'min': 7.860000133514404, 'q02': 7.860000133514404, 'q25': 7.860000133514404, 'median': 7.860000133514404, 'q75': 7.860000133514404, 'q98': 7.860000133514404, 'max': 7.860000133514404, 'avg': 7.860000133514404, 'sd': None}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 4.0, 'percentCoverage': 4.0, 'datetimeFrom': {'utc': '2021-05-30T00:00:00Z', 'local': '2021-05-30T02:00:00+02:00'}, 'datetimeTo': {'utc': '2021-05-30T00:00:00Z', 'local': '2021-05-30T02:00:00+02:00'}}"
7.67,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-05-30T22:00:00Z', 'local': '2021-05-31T00:00:00+02:00'}, 'datetimeTo': {'utc': '2021-05-31T22:00:00Z', 'local': '2021-06-01T00:00:00+02:00'}}",,"{'min': 6.78000020980835, 'q02': 6.818399906158447, 'q25': 7.130000114440918, 'median': 7.230000019073486, 'q75': 8.175000190734863, 'q98': 9.038399696350098, 'max': 9.09000015258789, 'avg': 7.672857284545898, 'sd': 0.8725005388259888}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 7, 'observedInterval': '07:00:00', 'percentComplete': 29.0, 'percentCoverage': 29.0, 'datetimeFrom': {'utc': '2021-05-31T01:00:00Z', 'local': '2021-05-31T03:00:00+02:00'}, 'datetimeTo': {'utc': '2021-05-31T07:00:00Z', 'local': '2021-05-31T09:00:00+02:00'}}"
17.2,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-05-31T22:00:00Z', 'local': '2021-06-01T00:00:00+02:00'}, 'datetimeTo': {'utc': '2021-06-01T22:00:00Z', 'local': '2021-06-02T00:00:00+02:00'}}",,"{'min': 17.229999542236328, 'q02': 17.229999542236328, 'q25': 17.229999542236328, 'median': 17.229999542236328, 'q75': 17.229999542236328, 'q98': 17.229999542236328, 'max': 17.229999542236328, 'avg': 17.229999542236328, 'sd': None}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 4.0, 'percentCoverage': 4.0, 'datetimeFrom': {'utc': '2021-06-01T00:00:00Z', 'local': '2021-06-01T02:00:00+02:00'}, 'datetimeTo': {'utc': '2021-06-01T00:00:00Z', 'local': '2021-06-01T02:00:00+02:00'}}"
4.89,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-06-01T22:00:00Z', 'local': '2021-06-02T00:00:00+02:00'}, 'datetimeTo': {'utc': '2021-06-02T22:00:00Z', 'local': '2021-06-03T00:00:00+02:00'}}",,"{'min': 4.039999961853027, 'q02': 4.072400093078613, 'q25': 4.445000171661377, 'median': 4.849999904632568, 'q75': 5.309999942779541, 'q98': 5.7332000732421875, 'max': 5.769999980926514, 'avg': 4.886666774749756, 'sd': 0.8655826449394226}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 3, 'observedInterval': '03:00:00', 'percentComplete': 13.0, 'percentCoverage': 13.0, 'datetimeFrom': {'utc': '2021-06-02T01:00:00Z', 'local': '2021-06-02T03:00:00+02:00'}, 'datetimeTo': {'utc': '2021-06-02T03:00:00Z', 'local': '2021-06-02T05:00:00+02:00'}}"
12.7,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-06-02T22:00:00Z', 'local': '2021-06-03T00:00:00+02:00'}, 'datetimeTo': {'utc': '2021-06-03T22:00:00Z', 'local': '2021-06-04T00:00:00+02:00'}}",,"{'min': 12.050000190734863, 'q02': 12.075200080871582, 'q25': 12.364999771118164, 'median': 12.680000305175781, 'q75': 13.045000076293945, 'q98': 13.380800247192383, 'max': 13.40999984741211, 'avg': 12.713333129882812, 'sd': 0.6806124448776245}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 3, 'observedInterval': '03:00:00', 'percentComplete': 13.0, 'percentCoverage': 13.0, 'datetimeFrom': {'utc': '2021-06-03T00:00:00Z', 'local': '2021-06-03T02:00:00+02:00'}, 'datetimeTo': {'utc': '2021-06-03T02:00:00Z', 'local': '2021-06-03T04:00:00+02:00'}}"
15.1,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-06-04T22:00:00Z', 'local': '2021-06-05T00:00:00+02:00'}, 'datetimeTo': {'utc': '2021-06-05T22:00:00Z', 'local': '2021-06-06T00:00:00+02:00'}}",,"{'min': 15.0600004196167, 'q02': 15.0600004196167, 'q25': 15.0600004196167, 'median': 15.0600004196167, 'q75': 15.0600004196167, 'q98': 15.0600004196167, 'max': 15.0600004196167, 'avg': 15.0600004196167, 'sd': None}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 4.0, 'percentCoverage': 4.0, 'datetimeFrom': {'utc': '2021-06-05T00:00:00Z', 'local': '2021-06-05T02:00:00+02:00'}, 'datetimeTo': {'utc': '2021-06-05T00:00:00Z', 'local': '2021-06-05T02:00:00+02:00'}}"
14.7,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-06-05T22:00:00Z', 'local': '2021-06-06T00:00:00+02:00'}, 'datetimeTo': {'utc': '2021-06-06T22:00:00Z', 'local': '2021-06-07T00:00:00+02:00'}}",,"{'min': 14.020000457763672, 'q02': 14.048800468444824, 'q25': 14.380000114440918, 'median': 14.739999771118164, 'q75': 15.100000381469727, 'q98': 15.43120002746582, 'max': 15.460000038146973, 'avg': 14.739999771118164, 'sd': 1.0182337760925293}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 2, 'observedInterval': '02:00:00', 'percentComplete': 8.0, 'percentCoverage': 8.0, 'datetimeFrom': {'utc': '2021-06-06T00:00:00Z', 'local': '2021-06-06T02:00:00+02:00'}, 'datetimeTo': {'utc': '2021-06-06T01:00:00Z', 'local': '2021-06-06T03:00:00+02:00'}}"
7.94,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-06-06T22:00:00Z', 'local': '2021-06-07T00:00:00+02:00'}, 'datetimeTo': {'utc': '2021-06-07T22:00:00Z', 'local': '2021-06-08T00:00:00+02:00'}}",,"{'min': 7.550000190734863, 'q02': 7.5655999183654785, 'q25': 7.744999885559082, 'median': 7.940000057220459, 'q75': 8.135000228881836, 'q98': 8.314399719238281, 'max': 8.329999923706055, 'avg': 7.940000057220459, 'sd': 0.5515432953834534}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 2, 'observedInterval': '02:00:00', 'percentComplete': 8.0, 'percentCoverage': 8.0, 'datetimeFrom': {'utc': '2021-06-07T00:00:00Z', 'local': '2021-06-07T02:00:00+02:00'}, 'datetimeTo': {'utc': '2021-06-07T01:00:00Z', 'local': '2021-06-07T03:00:00+02:00'}}"
13.8,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-06-07T22:00:00Z', 'local': '2021-06-08T00:00:00+02:00'}, 'datetimeTo': {'utc': '2021-06-08T22:00:00Z', 'local': '2021-06-09T00:00:00+02:00'}}",,"{'min': 13.25, 'q02': 13.27340030670166, 'q25': 13.542499542236328, 'median': 13.835000038146973, 'q75': 14.1274995803833, 'q98': 14.396599769592285, 'max': 14.420000076293945, 'avg': 13.835000038146973, 'sd': 0.8273149132728577}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 2, 'observedInterval': '02:00:00', 'percentComplete': 8.0, 'percentCoverage': 8.0, 'datetimeFrom': {'utc': '2021-06-08T00:00:00Z', 'local': '2021-06-08T02:00:00+02:00'}, 'datetimeTo': {'utc': '2021-06-08T01:00:00Z', 'local': '2021-06-08T03:00:00+02:00'}}"
9.08,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-06-10T22:00:00Z', 'local': '2021-06-11T00:00:00+02:00'}, 'datetimeTo': {'utc': '2021-06-11T22:00:00Z', 'local': '2021-06-12T00:00:00+02:00'}}",,"{'min': 7.869999885559082, 'q02': 7.9232001304626465, 'q25': 8.392499923706055, 'median': 9.170000076293945, 'q75': 9.550000190734863, 'q98': 10.279600143432617, 'max': 10.329999923706055, 'avg': 9.076250076293945, 'sd': 0.8487122654914856}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 8, 'observedInterval': '08:00:00', 'percentComplete': 33.0, 'percentCoverage': 33.0, 'datetimeFrom': {'utc': '2021-06-11T00:00:00Z', 'local': '2021-06-11T02:00:00+02:00'}, 'datetimeTo': {'utc': '2021-06-11T07:00:00Z', 'local': '2021-06-11T09:00:00+02:00'}}"
12.6,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-06-11T22:00:00Z', 'local': '2021-06-12T00:00:00+02:00'}, 'datetimeTo': {'utc': '2021-06-12T22:00:00Z', 'local': '2021-06-13T00:00:00+02:00'}}",,"{'min': 12.529999732971191, 'q02': 12.531999588012695, 'q25': 12.555000305175781, 'median': 12.579999923706055, 'q75': 12.604999542236328, 'q98': 12.628000259399414, 'max': 12.630000114440918, 'avg': 12.579999923706055, 'sd': 0.0707106813788414}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 2, 'observedInterval': '02:00:00', 'percentComplete': 8.0, 'percentCoverage': 8.0, 'datetimeFrom': {'utc': '2021-06-12T00:00:00Z', 'local': '2021-06-12T02:00:00+02:00'}, 'datetimeTo': {'utc': '2021-06-12T01:00:00Z', 'local': '2021-06-12T03:00:00+02:00'}}"
5.96,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-06-12T22:00:00Z', 'local': '2021-06-13T00:00:00+02:00'}, 'datetimeTo': {'utc': '2021-06-13T22:00:00Z', 'local': '2021-06-14T00:00:00+02:00'}}",,"{'min': 5.960000038146973, 'q02': 5.960000038146973, 'q25': 5.960000038146973, 'median': 5.960000038146973, 'q75': 5.960000038146973, 'q98': 5.960000038146973, 'max': 5.960000038146973, 'avg': 5.960000038146973, 'sd': None}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 4.0, 'percentCoverage': 4.0, 'datetimeFrom': {'utc': '2021-06-13T00:00:00Z', 'local': '2021-06-13T02:00:00+02:00'}, 'datetimeTo': {'utc': '2021-06-13T00:00:00Z', 'local': '2021-06-13T02:00:00+02:00'}}"
8.22,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-06-13T22:00:00Z', 'local': '2021-06-14T00:00:00+02:00'}, 'datetimeTo': {'utc': '2021-06-14T22:00:00Z', 'local': '2021-06-15T00:00:00+02:00'}}",,"{'min': 7.929999828338623, 'q02': 7.941400051116943, 'q25': 8.072500228881836, 'median': 8.21500015258789, 'q75': 8.357500076293945, 'q98': 8.48859977722168, 'max': 8.5, 'avg': 8.21500015258789, 'sd': 0.40305086970329285}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 2, 'observedInterval': '02:00:00', 'percentComplete': 8.0, 'percentCoverage': 8.0, 'datetimeFrom': {'utc': '2021-06-14T00:00:00Z', 'local': '2021-06-14T02:00:00+02:00'}, 'datetimeTo': {'utc': '2021-06-14T01:00:00Z', 'local': '2021-06-14T03:00:00+02:00'}}"
17.1,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-06-19T22:00:00Z', 'local': '2021-06-20T00:00:00+02:00'}, 'datetimeTo': {'utc': '2021-06-20T22:00:00Z', 'local': '2021-06-21T00:00:00+02:00'}}",,"{'min': 16.290000915527344, 'q02': 16.322999954223633, 'q25': 16.702499389648438, 'median': 17.114999771118164, 'q75': 17.52750015258789, 'q98': 17.906999588012695, 'max': 17.940000534057617, 'avg': 17.114999771118164, 'sd': 1.1667262315750122}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 2, 'observedInterval': '02:00:00', 'percentComplete': 8.0, 'percentCoverage': 8.0, 'datetimeFrom': {'utc': '2021-06-20T00:00:00Z', 'local': '2021-06-20T02:00:00+02:00'}, 'datetimeTo': {'utc': '2021-06-20T01:00:00Z', 'local': '2021-06-20T03:00:00+02:00'}}"
10.2,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-06-21T22:00:00Z', 'local': '2021-06-22T00:00:00+02:00'}, 'datetimeTo': {'utc': '2021-06-22T22:00:00Z', 'local': '2021-06-23T00:00:00+02:00'}}",,"{'min': 8.729999542236328, 'q02': 8.802399635314941, 'q25': 9.635000228881836, 'median': 10.539999961853027, 'q75': 10.869999885559082, 'q98': 11.173600196838379, 'max': 11.199999809265137, 'avg': 10.15666675567627, 'sd': 1.2788406610488892}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 3, 'observedInterval': '03:00:00', 'percentComplete': 13.0, 'percentCoverage': 13.0, 'datetimeFrom': {'utc': '2021-06-22T00:00:00Z', 'local': '2021-06-22T02:00:00+02:00'}, 'datetimeTo': {'utc': '2021-06-22T02:00:00Z', 'local': '2021-06-22T04:00:00+02:00'}}"
7.41,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-06-22T22:00:00Z', 'local': '2021-06-23T00:00:00+02:00'}, 'datetimeTo': {'utc': '2021-06-23T22:00:00Z', 'local': '2021-06-24T00:00:00+02:00'}}",,"{'min': 7.409999847412109, 'q02': 7.409999847412109, 'q25': 7.409999847412109, 'median': 7.409999847412109, 'q75': 7.409999847412109, 'q98': 7.409999847412109, 'max': 7.409999847412109, 'avg': 7.409999847412109, 'sd': None}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 4.0, 'percentCoverage': 4.0, 'datetimeFrom': {'utc': '2021-06-23T00:00:00Z', 'local': '2021-06-23T02:00:00+02:00'}, 'datetimeTo': {'utc': '2021-06-23T00:00:00Z', 'local': '2021-06-23T02:00:00+02:00'}}"
8.34,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-06-23T22:00:00Z', 'local': '2021-06-24T00:00:00+02:00'}, 'datetimeTo': {'utc': '2021-06-24T22:00:00Z', 'local': '2021-06-25T00:00:00+02:00'}}",,"{'min': 8.220000267028809, 'q02': 8.224599838256836, 'q25': 8.27750015258789, 'median': 8.335000038146973, 'q75': 8.392499923706055, 'q98': 8.44540023803711, 'max': 8.449999809265137, 'avg': 8.335000038146973, 'sd': 0.16263456642627716}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 2, 'observedInterval': '02:00:00', 'percentComplete': 8.0, 'percentCoverage': 8.0, 'datetimeFrom': {'utc': '2021-06-24T00:00:00Z', 'local': '2021-06-24T02:00:00+02:00'}, 'datetimeTo': {'utc': '2021-06-24T01:00:00Z', 'local': '2021-06-24T03:00:00+02:00'}}"
9.93,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-06-25T22:00:00Z', 'local': '2021-06-26T00:00:00+02:00'}, 'datetimeTo': {'utc': '2021-06-26T22:00:00Z', 'local': '2021-06-27T00:00:00+02:00'}}",,"{'min': 9.170000076293945, 'q02': 9.197199821472168, 'q25': 9.510000228881836, 'median': 9.850000381469727, 'q75': 10.305000305175781, 'q98': 10.723600387573242, 'max': 10.760000228881836, 'avg': 9.926666259765625, 'sd': 0.797767698764801}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 3, 'observedInterval': '03:00:00', 'percentComplete': 13.0, 'percentCoverage': 13.0, 'datetimeFrom': {'utc': '2021-06-26T00:00:00Z', 'local': '2021-06-26T02:00:00+02:00'}, 'datetimeTo': {'utc': '2021-06-26T02:00:00Z', 'local': '2021-06-26T04:00:00+02:00'}}"
11.1,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-06-27T22:00:00Z', 'local': '2021-06-28T00:00:00+02:00'}, 'datetimeTo': {'utc': '2021-06-28T22:00:00Z', 'local': '2021-06-29T00:00:00+02:00'}}",,"{'min': 10.90999984741211, 'q02': 10.916600227355957, 'q25': 10.992500305175781, 'median': 11.074999809265137, 'q75': 11.157500267028809, 'q98': 11.233400344848633, 'max': 11.239999771118164, 'avg': 11.074999809265137, 'sd': 0.23334524035453796}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 2, 'observedInterval': '02:00:00', 'percentComplete': 8.0, 'percentCoverage': 8.0, 'datetimeFrom': {'utc': '2021-06-28T00:00:00Z', 'local': '2021-06-28T02:00:00+02:00'}, 'datetimeTo': {'utc': '2021-06-28T01:00:00Z', 'local': '2021-06-28T03:00:00+02:00'}}"
12.5,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-06-30T22:00:00Z', 'local': '2021-07-01T00:00:00+02:00'}, 'datetimeTo': {'utc': '2021-07-01T22:00:00Z', 'local': '2021-07-02T00:00:00+02:00'}}",,"{'min': 12.489999771118164, 'q02': 12.489999771118164, 'q25': 12.489999771118164, 'median': 12.489999771118164, 'q75': 12.489999771118164, 'q98': 12.489999771118164, 'max': 12.489999771118164, 'avg': 12.489999771118164, 'sd': None}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 4.0, 'percentCoverage': 4.0, 'datetimeFrom': {'utc': '2021-07-01T00:00:00Z', 'local': '2021-07-01T02:00:00+02:00'}, 'datetimeTo': {'utc': '2021-07-01T00:00:00Z', 'local': '2021-07-01T02:00:00+02:00'}}"
9.93,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-07-01T22:00:00Z', 'local': '2021-07-02T00:00:00+02:00'}, 'datetimeTo': {'utc': '2021-07-02T22:00:00Z', 'local': '2021-07-03T00:00:00+02:00'}}",,"{'min': 9.930000305175781, 'q02': 9.930000305175781, 'q25': 9.930000305175781, 'median': 9.930000305175781, 'q75': 9.930000305175781, 'q98': 9.930000305175781, 'max': 9.930000305175781, 'avg': 9.930000305175781, 'sd': None}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 1, 'observedInterval': '01:00:00', 'percentComplete': 4.0, 'percentCoverage': 4.0, 'datetimeFrom': {'utc': '2021-07-02T01:00:00Z', 'local': '2021-07-02T03:00:00+02:00'}, 'datetimeTo': {'utc': '2021-07-02T01:00:00Z', 'local': '2021-07-02T03:00:00+02:00'}}"
15.1,{'hasFlags': False},"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}","{'label': '1day', 'interval': '24:00:00', 'datetimeFrom': {'utc': '2021-07-02T22:00:00Z', 'local': '2021-07-03T00:00:00+02:00'}, 'datetimeTo': {'utc': '2021-07-03T22:00:00Z', 'local': '2021-07-04T00:00:00+02:00'}}",,"{'min': 12.989999771118164, 'q02': 13.099800109863281, 'q25': 14.362500190734863, 'median': 15.475000381469727, 'q75': 16.262500762939453, 'q98': 16.62820053100586, 'max': 16.65999984741211, 'avg': 15.149999618530273, 'sd': 1.6345233917236328}","{'expectedCount': 24, 'expectedInterval': '24:00:00', 'observedCount': 4, 'observedInterval': '04:00:00', 'percentComplete': 17.0, 'percentCoverage': 17.0, 'datetimeFrom': {'utc': '2021-07-03T00:00:00Z', 'local': '2021-07-03T02:00:00+02:00'}, 'datetimeTo': {'utc': '2021-07-03T03:00:00Z', 'local': '2021-07-03T05:00:00+02:00'}}"
