"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"01/02/2020","AQS","170310001","3","7.3","ug/m3 LC","41","VILLAGE GARAGE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847"
"01/03/2020","AQS","170310001","3","12.6","ug/m3 LC","58","VILLAGE GARAGE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847"
"01/04/2020","AQS","170310001","3","8.8","ug/m3 LC","49","VILLAGE GARAGE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847"
"01/05/2020","AQS","170310001","3","6.2","ug/m3 LC","34","VILLAGE GARAGE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847"
"01/06/2020","AQS","170310001","3","4.9","ug/m3 LC","27","VILLAGE GARAGE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847"
"01/07/2020","AQS","170310001","3","7.3","ug/m3 LC","41","VILLAGE GARAGE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847"
"01/08/2020","AQS","170310001","3","5.2","ug/m3 LC","29","VILLAGE GARAGE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847"
"01/09/2020","AQS","170310001","3","6.4","ug/m3 LC","36","VILLAGE GARAGE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847"
"01/10/2020","AQS","170310001","3","13.7","ug/m3 LC","60","VILLAGE GARAGE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847"
"01/11/2020","AQS","170310001","3","6.4","ug/m3 LC","36","VILLAGE GARAGE","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.6709918952829","-87.7324568962847"
