date,city,country,location,aqi,pm25,aqi_method,source_dataset,raw_row_count
2017-11-12,Berlin,Germany,"Berlin, Germany",56.0,14.5286,derived_from_pm25,Other Cities PM2.5,1
2017-11-12,Bengaluru,India,"Bengaluru, India",69.0,,provided,India AQI Bulletins,1
2017-11-12,Delhi,India,"Delhi, India",460.0,,provided,India AQI Bulletins,1
2017-11-12,Mumbai,India,"Mumbai, India",115.0,,provided,India AQI Bulletins,1
2017-11-12,London,United Kingdom,"London, United Kingdom",57.0,14.7338,derived_from_pm25,Other Cities PM2.5,1
2017-11-13,Paris,France,"Paris, France",61.0,16.7221,derived_from_pm25,Other Cities PM2.5,1
2017-11-13,Berlin,Germany,"Berlin, Germany",53.0,13.2571,derived_from_pm25,Other Cities PM2.5,1
2017-11-13,Bengaluru,India,"Bengaluru, India",65.0,,provided,India AQI Bulletins,1
2017-11-13,Delhi,India,"Delhi, India",460.0,,provided,India AQI Bulletins,1
2017-11-13,Mumbai,India,"Mumbai, India",126.0,,provided,India AQI Bulletins,1
2017-11-13,London,United Kingdom,"London, United Kingdom",31.0,7.5229,derived_from_pm25,Other Cities PM2.5,1
2017-11-14,Paris,France,"Paris, France",73.0,22.7633,derived_from_pm25,Other Cities PM2.5,1
2017-11-14,Berlin,Germany,"Berlin, Germany",65.0,18.96,derived_from_pm25,Other Cities PM2.5,1
2017-11-14,Bengaluru,India,"Bengaluru, India",73.0,,provided,India AQI Bulletins,1
2017-11-14,Delhi,India,"Delhi, India",308.0,,provided,India AQI Bulletins,1
2017-11-14,Mumbai,India,"Mumbai, India",146.0,,provided,India AQI Bulletins,1
2017-11-14,London,United Kingdom,"London, United Kingdom",44.0,10.4839,derived_from_pm25,Other Cities PM2.5,1
2017-11-15,Paris,France,"Paris, France",83.0,27.185,derived_from_pm25,Other Cities PM2.5,1
2017-11-15,Berlin,Germany,"Berlin, Germany",77.0,24.2314,derived_from_pm25,Other Cities PM2.5,1
2017-11-15,Bengaluru,India,"Bengaluru, India",65.0,,provided,India AQI Bulletins,1
2017-11-15,Delhi,India,"Delhi, India",361.0,,provided,India AQI Bulletins,1
2017-11-15,Mumbai,India,"Mumbai, India",139.0,,provided,India AQI Bulletins,1
2017-11-15,Mexico City,Mexico,"Mexico City, Mexico",66.0,19.0833,derived_from_pm25,Other Cities PM2.5,1
2017-11-15,London,United Kingdom,"London, United Kingdom",53.0,13.0985,derived_from_pm25,Other Cities PM2.5,1
2017-11-16,Paris,France,"Paris, France",116.0,41.61,derived_from_pm25,Other Cities PM2.5,1
2017-11-16,Berlin,Germany,"Berlin, Germany",68.0,19.9714,derived_from_pm25,Other Cities PM2.5,1
2017-11-16,Bengaluru,India,"Bengaluru, India",80.0,,provided,India AQI Bulletins,1
2017-11-16,Delhi,India,"Delhi, India",363.0,,provided,India AQI Bulletins,1
2017-11-16,Mexico City,Mexico,"Mexico City, Mexico",74.0,22.8889,derived_from_pm25,Other Cities PM2.5,1
2017-11-16,London,United Kingdom,"London, United Kingdom",60.0,16.4706,derived_from_pm25,Other Cities PM2.5,1
2017-11-17,Paris,France,"Paris, France",76.0,23.7576,derived_from_pm25,Other Cities PM2.5,1
2017-11-17,Berlin,Germany,"Berlin, Germany",47.0,11.2501,derived_from_pm25,Other Cities PM2.5,1
2017-11-17,Bengaluru,India,"Bengaluru, India",86.0,,provided,India AQI Bulletins,1
2017-11-17,Delhi,India,"Delhi, India",310.0,,provided,India AQI Bulletins,1
2017-11-17,Mumbai,India,"Mumbai, India",164.0,,provided,India AQI Bulletins,1
2017-11-17,Mexico City,Mexico,"Mexico City, Mexico",130.0,47.3222,derived_from_pm25,Other Cities PM2.5,1
2017-11-17,London,United Kingdom,"London, United Kingdom",49.0,11.8433,derived_from_pm25,Other Cities PM2.5,1
2017-11-18,Paris,France,"Paris, France",55.0,13.7867,derived_from_pm25,Other Cities PM2.5,1
2017-11-18,Berlin,Germany,"Berlin, Germany",32.0,7.65,derived_from_pm25,Other Cities PM2.5,1
2017-11-18,Bengaluru,India,"Bengaluru, India",66.0,,provided,India AQI Bulletins,1
2017-11-18,Delhi,India,"Delhi, India",298.0,,provided,India AQI Bulletins,1
2017-11-18,Mumbai,India,"Mumbai, India",148.0,,provided,India AQI Bulletins,1
2017-11-18,London,United Kingdom,"London, United Kingdom",54.0,13.6512,derived_from_pm25,Other Cities PM2.5,1
2017-11-19,Paris,France,"Paris, France",67.0,19.8402,derived_from_pm25,Other Cities PM2.5,1
2017-11-19,Berlin,Germany,"Berlin, Germany",19.0,4.525,derived_from_pm25,Other Cities PM2.5,1
2017-11-19,Bengaluru,India,"Bengaluru, India",75.0,,provided,India AQI Bulletins,1
2017-11-19,Delhi,India,"Delhi, India",292.0,,provided,India AQI Bulletins,1
2017-11-19,Mumbai,India,"Mumbai, India",164.0,,provided,India AQI Bulletins,1
2017-11-19,Mexico City,Mexico,"Mexico City, Mexico",40.0,9.6667,derived_from_pm25,Other Cities PM2.5,1
2017-11-20,Paris,France,"Paris, France",57.0,14.8302,derived_from_pm25,Other Cities PM2.5,1
2017-11-20,Berlin,Germany,"Berlin, Germany",51.0,12.2553,derived_from_pm25,Other Cities PM2.5,1
2017-11-20,Bengaluru,India,"Bengaluru, India",69.0,,provided,India AQI Bulletins,1
2017-11-20,Delhi,India,"Delhi, India",326.0,,provided,India AQI Bulletins,1
2017-11-20,Mumbai,India,"Mumbai, India",151.0,,provided,India AQI Bulletins,1
2017-11-20,Mexico City,Mexico,"Mexico City, Mexico",144.0,53.0,derived_from_pm25,Other Cities PM2.5,1
2017-11-20,London,United Kingdom,"London, United Kingdom",43.0,10.4096,derived_from_pm25,Other Cities PM2.5,1
2017-11-21,Paris,France,"Paris, France",63.0,18.036,derived_from_pm25,Other Cities PM2.5,1
2017-11-21,Berlin,Germany,"Berlin, Germany",42.0,9.9778,derived_from_pm25,Other Cities PM2.5,1
2017-11-21,Bengaluru,India,"Bengaluru, India",68.0,,provided,India AQI Bulletins,1
2017-11-21,Delhi,India,"Delhi, India",324.0,,provided,India AQI Bulletins,1
2017-11-21,Mumbai,India,"Mumbai, India",161.0,,provided,India AQI Bulletins,1
2017-11-21,Mexico City,Mexico,"Mexico City, Mexico",82.0,26.8333,derived_from_pm25,Other Cities PM2.5,1
2017-11-21,London,United Kingdom,"London, United Kingdom",36.0,8.6711,derived_from_pm25,Other Cities PM2.5,1
2017-11-22,Paris,France,"Paris, France",45.0,10.8849,derived_from_pm25,Other Cities PM2.5,1
2017-11-22,Berlin,Germany,"Berlin, Germany",39.0,9.4,derived_from_pm25,Other Cities PM2.5,1
2017-11-22,Bengaluru,India,"Bengaluru, India",68.0,,provided,India AQI Bulletins,1
2017-11-22,Delhi,India,"Delhi, India",320.0,,provided,India AQI Bulletins,1
2017-11-22,Mumbai,India,"Mumbai, India",167.0,,provided,India AQI Bulletins,1
2017-11-22,Mexico City,Mexico,"Mexico City, Mexico",56.0,14.6667,derived_from_pm25,Other Cities PM2.5,1
2017-11-22,London,United Kingdom,"London, United Kingdom",47.0,11.1779,derived_from_pm25,Other Cities PM2.5,1
2017-11-23,Paris,France,"Paris, France",43.0,10.4376,derived_from_pm25,Other Cities PM2.5,1
2017-11-23,Berlin,Germany,"Berlin, Germany",47.0,11.2227,derived_from_pm25,Other Cities PM2.5,1
2017-11-23,Bengaluru,India,"Bengaluru, India",83.0,,provided,India AQI Bulletins,1
2017-11-23,Delhi,India,"Delhi, India",288.0,,provided,India AQI Bulletins,1
2017-11-23,Mumbai,India,"Mumbai, India",136.0,,provided,India AQI Bulletins,1
2017-11-23,Mexico City,Mexico,"Mexico City, Mexico",66.0,19.1667,derived_from_pm25,Other Cities PM2.5,1
2017-11-23,London,United Kingdom,"London, United Kingdom",39.0,9.4167,derived_from_pm25,Other Cities PM2.5,1
2017-11-24,Paris,France,"Paris, France",38.0,9.2369,derived_from_pm25,Other Cities PM2.5,1
2017-11-24,Berlin,Germany,"Berlin, Germany",48.0,11.4557,derived_from_pm25,Other Cities PM2.5,1
2017-11-24,Bengaluru,India,"Bengaluru, India",96.0,,provided,India AQI Bulletins,1
2017-11-24,Delhi,India,"Delhi, India",335.0,,provided,India AQI Bulletins,1
2017-11-24,Mumbai,India,"Mumbai, India",131.0,,provided,India AQI Bulletins,1
2017-11-24,Mexico City,Mexico,"Mexico City, Mexico",129.0,47.0,derived_from_pm25,Other Cities PM2.5,1
2017-11-24,London,United Kingdom,"London, United Kingdom",35.0,8.3722,derived_from_pm25,Other Cities PM2.5,1
2017-11-25,Paris,France,"Paris, France",46.0,11.116,derived_from_pm25,Other Cities PM2.5,1
2017-11-25,Berlin,Germany,"Berlin, Germany",68.0,20.2208,derived_from_pm25,Other Cities PM2.5,1
2017-11-25,Bengaluru,India,"Bengaluru, India",82.0,,provided,India AQI Bulletins,1
2017-11-25,Delhi,India,"Delhi, India",322.0,,provided,India AQI Bulletins,1
2017-11-25,Mumbai,India,"Mumbai, India",161.0,,provided,India AQI Bulletins,1
2017-11-25,Mexico City,Mexico,"Mexico City, Mexico",114.0,40.9333,derived_from_pm25,Other Cities PM2.5,1
2017-11-25,London,United Kingdom,"London, United Kingdom",67.0,19.7914,derived_from_pm25,Other Cities PM2.5,1
2017-11-26,Paris,France,"Paris, France",37.0,8.7893,derived_from_pm25,Other Cities PM2.5,1
2017-11-26,Berlin,Germany,"Berlin, Germany",44.0,10.4714,derived_from_pm25,Other Cities PM2.5,1
2017-11-26,Bengaluru,India,"Bengaluru, India",76.0,,provided,India AQI Bulletins,1
2017-11-26,Delhi,India,"Delhi, India",352.0,,provided,India AQI Bulletins,1
2017-11-26,Mumbai,India,"Mumbai, India",168.0,,provided,India AQI Bulletins,1
2017-11-26,Mexico City,Mexico,"Mexico City, Mexico",89.0,30.0778,derived_from_pm25,Other Cities PM2.5,1
2017-11-26,London,United Kingdom,"London, United Kingdom",33.0,7.8626,derived_from_pm25,Other Cities PM2.5,1
2017-11-27,Paris,France,"Paris, France",52.0,12.4062,derived_from_pm25,Other Cities PM2.5,1
2017-11-27,Berlin,Germany,"Berlin, Germany",18.0,4.286,derived_from_pm25,Other Cities PM2.5,1
2017-11-27,Bengaluru,India,"Bengaluru, India",65.0,,provided,India AQI Bulletins,1
2017-11-27,Delhi,India,"Delhi, India",362.0,,provided,India AQI Bulletins,1
2017-11-27,Mumbai,India,"Mumbai, India",154.0,,provided,India AQI Bulletins,1
2017-11-27,London,United Kingdom,"London, United Kingdom",27.0,6.5375,derived_from_pm25,Other Cities PM2.5,1
2017-11-28,Paris,France,"Paris, France",60.0,16.4927,derived_from_pm25,Other Cities PM2.5,1
2017-11-28,Berlin,Germany,"Berlin, Germany",63.0,17.6667,derived_from_pm25,Other Cities PM2.5,1
2017-11-28,Bengaluru,India,"Bengaluru, India",66.0,,provided,India AQI Bulletins,1
2017-11-28,Delhi,India,"Delhi, India",307.0,,provided,India AQI Bulletins,1
2017-11-28,Mumbai,India,"Mumbai, India",172.0,,provided,India AQI Bulletins,1
2017-11-28,Mexico City,Mexico,"Mexico City, Mexico",90.0,30.5,derived_from_pm25,Other Cities PM2.5,1
2017-11-28,London,United Kingdom,"London, United Kingdom",26.0,6.1425,derived_from_pm25,Other Cities PM2.5,1
2017-11-29,Paris,France,"Paris, France",51.0,12.1872,derived_from_pm25,Other Cities PM2.5,1
2017-11-29,Berlin,Germany,"Berlin, Germany",78.0,24.95,derived_from_pm25,Other Cities PM2.5,1
2017-11-29,Bengaluru,India,"Bengaluru, India",72.0,,provided,India AQI Bulletins,1
2017-11-29,Delhi,India,"Delhi, India",334.0,,provided,India AQI Bulletins,1
2017-11-29,Mumbai,India,"Mumbai, India",149.0,,provided,India AQI Bulletins,1
2017-11-29,Mexico City,Mexico,"Mexico City, Mexico",77.0,24.6667,derived_from_pm25,Other Cities PM2.5,1
2017-11-29,London,United Kingdom,"London, United Kingdom",34.0,8.1316,derived_from_pm25,Other Cities PM2.5,1
2017-11-30,Paris,France,"Paris, France",68.0,20.1018,derived_from_pm25,Other Cities PM2.5,1
2017-11-30,Berlin,Germany,"Berlin, Germany",76.0,23.8263,derived_from_pm25,Other Cities PM2.5,1
2017-11-30,Bengaluru,India,"Bengaluru, India",45.0,,provided,India AQI Bulletins,1
2017-11-30,Delhi,India,"Delhi, India",360.0,,provided,India AQI Bulletins,1
2017-11-30,Mumbai,India,"Mumbai, India",150.0,,provided,India AQI Bulletins,1
2017-11-30,Mexico City,Mexico,"Mexico City, Mexico",67.0,19.8333,derived_from_pm25,Other Cities PM2.5,1
2017-11-30,London,United Kingdom,"London, United Kingdom",34.0,8.2513,derived_from_pm25,Other Cities PM2.5,1
2017-12-01,Paris,France,"Paris, France",95.0,33.109,derived_from_pm25,Other Cities PM2.5,1
2017-12-01,Berlin,Germany,"Berlin, Germany",66.0,19.3031,derived_from_pm25,Other Cities PM2.5,1
2017-12-01,Bengaluru,India,"Bengaluru, India",67.0,,provided,India AQI Bulletins,1
2017-12-01,Delhi,India,"Delhi, India",343.0,,provided,India AQI Bulletins,1
2017-12-01,Mumbai,India,"Mumbai, India",128.0,,provided,India AQI Bulletins,1
2017-12-01,Mexico City,Mexico,"Mexico City, Mexico",113.0,40.2222,derived_from_pm25,Other Cities PM2.5,1
2017-12-01,London,United Kingdom,"London, United Kingdom",30.0,7.1528,derived_from_pm25,Other Cities PM2.5,1
2017-12-02,Paris,France,"Paris, France",84.0,27.6671,derived_from_pm25,Other Cities PM2.5,1
2017-12-02,Berlin,Germany,"Berlin, Germany",69.0,20.4276,derived_from_pm25,Other Cities PM2.5,1
2017-12-02,Bengaluru,India,"Bengaluru, India",35.0,,provided,India AQI Bulletins,1
2017-12-02,Delhi,India,"Delhi, India",331.0,,provided,India AQI Bulletins,1
2017-12-02,Mumbai,India,"Mumbai, India",129.0,,provided,India AQI Bulletins,1
2017-12-02,Mexico City,Mexico,"Mexico City, Mexico",144.0,53.0,derived_from_pm25,Other Cities PM2.5,1
2017-12-02,London,United Kingdom,"London, United Kingdom",52.0,12.6156,derived_from_pm25,Other Cities PM2.5,1
2017-12-03,Paris,France,"Paris, France",114.0,40.6764,derived_from_pm25,Other Cities PM2.5,1
2017-12-03,Berlin,Germany,"Berlin, Germany",38.0,9.1952,derived_from_pm25,Other Cities PM2.5,1
2017-12-03,Bengaluru,India,"Bengaluru, India",66.0,,provided,India AQI Bulletins,1
2017-12-03,Delhi,India,"Delhi, India",351.0,,provided,India AQI Bulletins,1
2017-12-03,Mumbai,India,"Mumbai, India",135.0,,provided,India AQI Bulletins,1
2017-12-03,Mexico City,Mexico,"Mexico City, Mexico",96.0,33.3667,derived_from_pm25,Other Cities PM2.5,1
2017-12-03,London,United Kingdom,"London, United Kingdom",59.0,15.8923,derived_from_pm25,Other Cities PM2.5,1
2017-12-04,Paris,France,"Paris, France",91.0,31.0285,derived_from_pm25,Other Cities PM2.5,1
2017-12-04,Berlin,Germany,"Berlin, Germany",25.0,6.0235,derived_from_pm25,Other Cities PM2.5,1
2017-12-04,Bengaluru,India,"Bengaluru, India",64.0,,provided,India AQI Bulletins,1
2017-12-04,Delhi,India,"Delhi, India",390.0,,provided,India AQI Bulletins,1
2017-12-04,Mumbai,India,"Mumbai, India",133.0,,provided,India AQI Bulletins,1
2017-12-04,Mexico City,Mexico,"Mexico City, Mexico",112.0,40.1667,derived_from_pm25,Other Cities PM2.5,1
2017-12-04,London,United Kingdom,"London, United Kingdom",51.0,12.3103,derived_from_pm25,Other Cities PM2.5,1
2017-12-05,Paris,France,"Paris, France",80.0,25.8633,derived_from_pm25,Other Cities PM2.5,1
2017-12-05,Berlin,Germany,"Berlin, Germany",60.0,16.5663,derived_from_pm25,Other Cities PM2.5,1
2017-12-05,Bengaluru,India,"Bengaluru, India",59.0,,provided,India AQI Bulletins,1
2017-12-05,Delhi,India,"Delhi, India",378.0,,provided,India AQI Bulletins,1
2017-12-05,Mumbai,India,"Mumbai, India",102.0,,provided,India AQI Bulletins,1
2017-12-05,Mexico City,Mexico,"Mexico City, Mexico",152.0,58.3889,derived_from_pm25,Other Cities PM2.5,1
2017-12-05,London,United Kingdom,"London, United Kingdom",44.0,10.4977,derived_from_pm25,Other Cities PM2.5,1
2017-12-06,Paris,France,"Paris, France",52.0,12.6273,derived_from_pm25,Other Cities PM2.5,1
2017-12-06,Berlin,Germany,"Berlin, Germany",52.0,12.795,derived_from_pm25,Other Cities PM2.5,1
2017-12-06,Bengaluru,India,"Bengaluru, India",68.0,,provided,India AQI Bulletins,1
2017-12-06,Delhi,India,"Delhi, India",282.0,,provided,India AQI Bulletins,1
2017-12-06,Mumbai,India,"Mumbai, India",75.0,,provided,India AQI Bulletins,1
2017-12-06,Mexico City,Mexico,"Mexico City, Mexico",143.0,52.5,derived_from_pm25,Other Cities PM2.5,1
2017-12-06,London,United Kingdom,"London, United Kingdom",33.0,7.9669,derived_from_pm25,Other Cities PM2.5,1
2017-12-07,Paris,France,"Paris, France",38.0,9.0285,derived_from_pm25,Other Cities PM2.5,1
2017-12-07,Berlin,Germany,"Berlin, Germany",35.0,8.5071,derived_from_pm25,Other Cities PM2.5,1
2017-12-07,Bengaluru,India,"Bengaluru, India",87.0,,provided,India AQI Bulletins,1
2017-12-07,Delhi,India,"Delhi, India",194.0,,provided,India AQI Bulletins,1
2017-12-07,Mumbai,India,"Mumbai, India",109.0,,provided,India AQI Bulletins,1
2017-12-07,Mexico City,Mexico,"Mexico City, Mexico",84.0,28.0,derived_from_pm25,Other Cities PM2.5,1
2017-12-07,London,United Kingdom,"London, United Kingdom",36.0,8.7189,derived_from_pm25,Other Cities PM2.5,1
2017-12-08,Berlin,Germany,"Berlin, Germany",36.0,8.5682,derived_from_pm25,Other Cities PM2.5,1
2017-12-08,Bengaluru,India,"Bengaluru, India",123.0,,provided,India AQI Bulletins,1
2017-12-08,Delhi,India,"Delhi, India",217.0,,provided,India AQI Bulletins,1
2017-12-08,Mumbai,India,"Mumbai, India",124.0,,provided,India AQI Bulletins,1
2017-12-08,Mexico City,Mexico,"Mexico City, Mexico",52.0,12.4667,derived_from_pm25,Other Cities PM2.5,1
2017-12-08,London,United Kingdom,"London, United Kingdom",26.0,6.258,derived_from_pm25,Other Cities PM2.5,1
2017-12-09,Berlin,Germany,"Berlin, Germany",30.0,7.294,derived_from_pm25,Other Cities PM2.5,1
2017-12-09,Bengaluru,India,"Bengaluru, India",145.0,,provided,India AQI Bulletins,1
2017-12-09,Delhi,India,"Delhi, India",305.0,,provided,India AQI Bulletins,1
2017-12-09,Mumbai,India,"Mumbai, India",218.0,,provided,India AQI Bulletins,1
2017-12-09,Mexico City,Mexico,"Mexico City, Mexico",65.0,18.7778,derived_from_pm25,Other Cities PM2.5,1
2017-12-09,London,United Kingdom,"London, United Kingdom",23.0,5.4854,derived_from_pm25,Other Cities PM2.5,1
2017-12-10,Paris,France,"Paris, France",28.0,6.6767,derived_from_pm25,Other Cities PM2.5,1
2017-12-10,Berlin,Germany,"Berlin, Germany",53.0,13.2427,derived_from_pm25,Other Cities PM2.5,1
2017-12-10,Bengaluru,India,"Bengaluru, India",122.0,,provided,India AQI Bulletins,1
2017-12-10,Delhi,India,"Delhi, India",377.0,,provided,India AQI Bulletins,1
2017-12-10,Mumbai,India,"Mumbai, India",187.0,,provided,India AQI Bulletins,1
2017-12-10,Mexico City,Mexico,"Mexico City, Mexico",62.0,17.1667,derived_from_pm25,Other Cities PM2.5,1
2017-12-10,London,United Kingdom,"London, United Kingdom",42.0,10.0796,derived_from_pm25,Other Cities PM2.5,1
2017-12-11,Paris,France,"Paris, France",52.0,12.6156,derived_from_pm25,Other Cities PM2.5,1
2017-12-11,Berlin,Germany,"Berlin, Germany",21.0,5.0286,derived_from_pm25,Other Cities PM2.5,1
2017-12-11,Bengaluru,India,"Bengaluru, India",152.0,,provided,India AQI Bulletins,1
2017-12-11,Delhi,India,"Delhi, India",361.0,,provided,India AQI Bulletins,1
2017-12-11,Mumbai,India,"Mumbai, India",90.0,,provided,India AQI Bulletins,1
2017-12-11,Mexico City,Mexico,"Mexico City, Mexico",68.0,20.0,derived_from_pm25,Other Cities PM2.5,1
2017-12-11,London,United Kingdom,"London, United Kingdom",38.0,9.1523,derived_from_pm25,Other Cities PM2.5,1
2017-12-12,Paris,France,"Paris, France",35.0,8.4002,derived_from_pm25,Other Cities PM2.5,1
2017-12-12,Berlin,Germany,"Berlin, Germany",52.0,12.4389,derived_from_pm25,Other Cities PM2.5,1
2017-12-12,Bengaluru,India,"Bengaluru, India",58.0,,provided,India AQI Bulletins,1
2017-12-12,Delhi,India,"Delhi, India",219.0,,provided,India AQI Bulletins,1
2017-12-12,Mumbai,India,"Mumbai, India",83.0,,provided,India AQI Bulletins,1
2017-12-12,Mexico City,Mexico,"Mexico City, Mexico",70.0,21.3333,derived_from_pm25,Other Cities PM2.5,1
2017-12-12,London,United Kingdom,"London, United Kingdom",50.0,11.8975,derived_from_pm25,Other Cities PM2.5,1
2017-12-13,Paris,France,"Paris, France",34.0,8.1943,derived_from_pm25,Other Cities PM2.5,1
2017-12-13,Berlin,Germany,"Berlin, Germany",16.0,3.8657,derived_from_pm25,Other Cities PM2.5,1
2017-12-13,Bengaluru,India,"Bengaluru, India",77.0,,provided,India AQI Bulletins,1
2017-12-13,Delhi,India,"Delhi, India",270.0,,provided,India AQI Bulletins,1
2017-12-13,Mumbai,India,"Mumbai, India",89.0,,provided,India AQI Bulletins,1
2017-12-13,Mexico City,Mexico,"Mexico City, Mexico",129.0,46.8333,derived_from_pm25,Other Cities PM2.5,1
2017-12-13,London,United Kingdom,"London, United Kingdom",41.0,9.9042,derived_from_pm25,Other Cities PM2.5,1
2017-12-14,Paris,France,"Paris, France",31.0,7.544,derived_from_pm25,Other Cities PM2.5,1
2017-12-14,Berlin,Germany,"Berlin, Germany",56.0,14.5579,derived_from_pm25,Other Cities PM2.5,1
2017-12-14,Bengaluru,India,"Bengaluru, India",85.0,,provided,India AQI Bulletins,1
2017-12-14,Delhi,India,"Delhi, India",265.0,,provided,India AQI Bulletins,1
2017-12-14,Mumbai,India,"Mumbai, India",117.0,,provided,India AQI Bulletins,1
2017-12-14,Mexico City,Mexico,"Mexico City, Mexico",157.0,66.3333,derived_from_pm25,Other Cities PM2.5,1
2017-12-14,London,United Kingdom,"London, United Kingdom",24.0,5.7506,derived_from_pm25,Other Cities PM2.5,1
2017-12-15,Paris,France,"Paris, France",31.0,7.5502,derived_from_pm25,Other Cities PM2.5,1
2017-12-15,Berlin,Germany,"Berlin, Germany",71.0,21.4777,derived_from_pm25,Other Cities PM2.5,1
2017-12-15,Bengaluru,India,"Bengaluru, India",83.0,,provided,India AQI Bulletins,1
2017-12-15,Delhi,India,"Delhi, India",272.0,,provided,India AQI Bulletins,1
2017-12-15,Mumbai,India,"Mumbai, India",158.0,,provided,India AQI Bulletins,1
2017-12-15,London,United Kingdom,"London, United Kingdom",31.0,7.3668,derived_from_pm25,Other Cities PM2.5,1
